epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,574.531,0.90189,0.57891,1.01528,0.99764,0.98305,0.99386,0.72657,0.99736,0.59863,1.1265,0.00126344,0.00126344,0.00126344
188,577.544,0.95889,0.59269,1.01603,0.99145,0.98249,0.99227,0.71796,1.0061,0.60035,1.13052,0.00125948,0.00125948,0.00125948
189,580.537,0.93021,0.61784,1.01565,0.97802,0.98305,0.99238,0.70714,1.03837,0.58968,1.1724,0.00125552,0.00125552,0.00125552
190,583.528,0.93862,0.57429,1.01396,0.96739,0.97458,0.99318,0.71126,1.04339,0.56993,1.14511,0.00125156,0.00125156,0.00125156
191,586.466,0.92538,0.58921,1.01082,0.98178,0.98305,0.99435,0.73808,0.98556,0.56764,1.12209,0.0012476,0.0012476,0.0012476
192,589.568,0.87568,0.57673,0.9985,0.98573,0.98305,0.99368,0.73487,0.96755,0.56242,1.10448,0.00124364,0.00124364,0.00124364
193,592.606,0.88934,0.57299,1.00381,0.99444,0.98305,0.99451,0.72867,0.98031,0.55797,1.11648,0.00123968,0.00123968,0.00123968
194,595.609,0.88498,0.56559,0.99069,0.97431,0.98305,0.99375,0.72968,0.95372,0.543,1.11005,0.00123572,0.00123572,0.00123572
195,598.666,0.93022,0.57319,1.01324,0.99078,0.99153,0.995,0.71556,1.00338,0.56378,1.12207,0.00123176,0.00123176,0.00123176
196,601.669,0.89708,0.58363,1.01394,0.99571,0.98305,0.99451,0.72311,1.00245,0.55664,1.12336,0.0012278,0.0012278,0.0012278
197,604.699,0.90593,0.58484,1.00494,0.99686,0.98305,0.99451,0.73048,0.97109,0.57084,1.1156,0.00122384,0.00122384,0.00122384
198,607.902,0.88255,0.58208,0.98634,0.99522,0.98305,0.99444,0.74234,0.97034,0.5489,1.09424,0.00121988,0.00121988,0.00121988
199,610.999,0.87968,0.55778,0.98982,0.99623,0.98305,0.99429,0.74797,0.96055,0.54533,1.09187,0.00121592,0.00121592,0.00121592
200,614.063,0.85518,0.54807,0.99441,0.98582,0.98305,0.99366,0.74306,0.9496,0.55449,1.09458,0.00121196,0.00121196,0.00121196
201,617.068,0.89354,0.5539,1.0054,0.99666,0.97458,0.99458,0.71467,1.01001,0.55231,1.10165,0.001208,0.001208,0.001208
202,620.035,0.90054,0.57361,1.00057,0.99537,0.98305,0.9938,0.72496,0.98479,0.56855,1.09504,0.00120404,0.00120404,0.00120404
203,623.13,0.92316,0.57096,1.01002,0.98866,0.97458,0.99265,0.73374,1.02291,0.57003,1.1351,0.00120008,0.00120008,0.00120008
204,626.039,0.91605,0.58704,1.00378,0.97031,0.98305,0.99158,0.74194,0.97074,0.55298,1.10153,0.00119612,0.00119612,0.00119612
205,629.084,0.92563,0.56996,1.02018,0.96664,0.98231,0.9911,0.7473,1.01051,0.55728,1.14385,0.00119216,0.00119216,0.00119216
206,632.225,0.89819,0.5901,0.99944,0.96463,0.98305,0.99257,0.7365,0.96237,0.58095,1.0972,0.0011882,0.0011882,0.0011882
207,635.272,0.91178,0.58206,0.98156,0.99842,0.98305,0.99444,0.728,1.00893,0.56656,1.14288,0.00118424,0.00118424,0.00118424
208,638.438,0.92107,0.58413,1.00703,0.99898,0.98305,0.99475,0.7502,0.97942,0.53092,1.10465,0.00118028,0.00118028,0.00118028
209,641.429,0.86956,0.5639,0.98417,0.9995,0.98305,0.99421,0.75195,0.98017,0.54794,1.10598,0.00117632,0.00117632,0.00117632
210,644.509,0.84716,0.54596,0.97774,0.99822,0.98305,0.99414,0.73775,0.98449,0.54493,1.0989,0.00117236,0.00117236,0.00117236
211,647.588,0.86873,0.56209,0.98768,0.99833,0.98305,0.99407,0.72203,1.01688,0.56487,1.12673,0.0011684,0.0011684,0.0011684
212,650.653,0.84932,0.55474,0.98475,0.9666,0.98118,0.99253,0.71834,0.99759,0.58634,1.14076,0.00116444,0.00116444,0.00116444
213,653.718,0.89062,0.57135,1.00537,0.9403,0.98305,0.98645,0.70163,1.00493,0.58641,1.14067,0.00116048,0.00116048,0.00116048
214,656.947,0.85854,0.55105,0.98984,0.99144,0.98204,0.99433,0.73119,0.94016,0.56773,1.10288,0.00115652,0.00115652,0.00115652
215,660.194,0.8555,0.52973,0.97851,0.97407,0.98305,0.99358,0.72902,0.96529,0.55403,1.09617,0.00115256,0.00115256,0.00115256
216,663.196,0.88716,0.57217,0.99788,0.98317,0.98995,0.99441,0.75456,0.93443,0.57667,1.09379,0.0011486,0.0011486,0.0011486
217,666.209,0.92775,0.60672,1.01692,0.96489,0.99153,0.99381,0.75586,0.9247,0.55216,1.08584,0.00114464,0.00114464,0.00114464
218,669.323,0.88005,0.56313,0.99777,0.99672,0.99153,0.995,0.74359,0.97171,0.54869,1.09663,0.00114068,0.00114068,0.00114068
219,672.47,0.88198,0.56233,1.00893,0.9728,0.98305,0.99314,0.7576,0.91081,0.5562,1.07755,0.00113672,0.00113672,0.00113672
220,675.601,0.86216,0.54955,0.99045,0.97882,0.97458,0.99425,0.74271,0.9808,0.56137,1.1385,0.00113276,0.00113276,0.00113276
221,678.562,0.90533,0.57512,1.00601,0.98545,0.97458,0.99441,0.74011,0.99218,0.55275,1.13667,0.0011288,0.0011288,0.0011288
222,681.615,0.86772,0.55662,0.99796,0.99109,0.99153,0.99475,0.74735,0.95335,0.5292,1.10748,0.00112484,0.00112484,0.00112484
223,684.553,0.87022,0.56066,0.98965,0.98181,0.99153,0.99475,0.73923,0.98117,0.5515,1.10021,0.00112088,0.00112088,0.00112088
224,687.561,0.91229,0.59914,0.9891,0.97338,0.99153,0.99274,0.73984,0.94573,0.56926,1.08772,0.00111692,0.00111692,0.00111692
225,690.582,0.84411,0.57214,0.98325,0.97242,0.99153,0.99415,0.71721,0.99117,0.55785,1.09618,0.00111296,0.00111296,0.00111296
226,693.665,0.84956,0.56075,0.99618,0.98211,0.99153,0.99458,0.7379,0.96072,0.5358,1.08325,0.001109,0.001109,0.001109
227,696.577,0.88568,0.56428,0.9869,0.99033,0.99153,0.99466,0.71445,1.03227,0.54517,1.1016,0.00110504,0.00110504,0.00110504
228,699.641,0.8976,0.56914,1.00732,0.99085,0.98305,0.99275,0.72866,0.99903,0.53627,1.0914,0.00110108,0.00110108,0.00110108
229,702.719,0.86533,0.55799,0.98662,0.99599,0.99153,0.995,0.71785,1.02048,0.54776,1.11771,0.00109712,0.00109712,0.00109712
230,705.772,0.88745,0.56159,0.99547,0.97518,0.99888,0.9945,0.72295,1.01081,0.52633,1.11309,0.00109316,0.00109316,0.00109316
231,708.826,0.898,0.56576,1.00032,0.98917,0.98305,0.99475,0.72429,1.01312,0.55142,1.12537,0.0010892,0.0010892,0.0010892
232,711.875,0.89263,0.57429,0.9989,0.9814,0.98305,0.99442,0.73576,0.98064,0.53961,1.10796,0.00108524,0.00108524,0.00108524
233,714.968,0.85001,0.55548,0.96558,0.98324,0.99431,0.99424,0.72994,0.97779,0.53574,1.09826,0.00108128,0.00108128,0.00108128
234,718.038,0.89188,0.56828,1.0072,0.98502,0.98305,0.99425,0.73147,0.95741,0.54247,1.09019,0.00107732,0.00107732,0.00107732
235,721.029,0.89278,0.5677,0.98895,0.98992,0.98305,0.9935,0.75363,0.94233,0.54127,1.07166,0.00107336,0.00107336,0.00107336
236,724.072,0.88315,0.57557,0.99098,0.99135,0.98305,0.99407,0.74261,0.93881,0.52497,1.0692,0.0010694,0.0010694,0.0010694
237,727.032,0.83585,0.55054,0.96762,0.98315,0.98909,0.99466,0.73529,0.95178,0.51802,1.0754,0.00106544,0.00106544,0.00106544
238,730.069,0.79848,0.53402,0.95562,0.99143,0.98073,0.99423,0.73121,0.97688,0.5155,1.10093,0.00106148,0.00106148,0.00106148
239,733.101,0.8398,0.55145,0.99197,0.98384,0.98305,0.99475,0.74382,0.97361,0.51926,1.10185,0.00105752,0.00105752,0.00105752
240,736.17,0.89184,0.57357,0.99614,0.99258,1,0.995,0.73246,0.96586,0.51056,1.12572,0.00105356,0.00105356,0.00105356
241,739.116,0.84399,0.55815,0.98134,0.99151,0.98919,0.99483,0.74579,0.96276,0.50422,1.10593,0.0010496,0.0010496,0.0010496
242,742.231,0.80737,0.52967,0.98377,0.97251,0.99153,0.99416,0.74784,0.93962,0.52264,1.09381,0.00104564,0.00104564,0.00104564
243,745.232,0.80799,0.53753,0.96829,0.98944,0.98305,0.99413,0.7537,0.93857,0.5296,1.08459,0.00104168,0.00104168,0.00104168
244,748.28,0.8362,0.54783,0.97724,0.99757,0.98305,0.99429,0.74391,0.94219,0.51411,1.07153,0.00103772,0.00103772,0.00103772
245,751.335,0.86239,0.54592,0.96797,0.99638,0.97458,0.99434,0.74837,0.94926,0.51243,1.06747,0.00103376,0.00103376,0.00103376
246,754.328,0.81771,0.52664,0.95991,0.99148,0.9864,0.99492,0.75109,0.9688,0.50767,1.08651,0.0010298,0.0010298,0.0010298
247,757.421,0.84875,0.54226,0.97052,0.96569,0.99153,0.99364,0.73809,0.9765,0.53705,1.09516,0.00102584,0.00102584,0.00102584
248,760.439,0.88526,0.56402,0.99615,0.98156,0.99153,0.99466,0.73134,0.98508,0.54127,1.11969,0.00102188,0.00102188,0.00102188
249,763.352,0.82763,0.53465,0.97283,0.96586,0.99153,0.99434,0.75355,0.93983,0.52708,1.08211,0.00101792,0.00101792,0.00101792
250,766.448,0.82973,0.53203,0.96764,0.98928,0.99153,0.99475,0.75107,0.96821,0.51733,1.08248,0.00101396,0.00101396,0.00101396
251,769.438,0.88341,0.57509,0.99775,0.96589,0.99153,0.99383,0.75705,0.94384,0.50402,1.06743,0.00101,0.00101,0.00101
252,772.593,0.84334,0.54544,0.97999,0.96689,0.99153,0.99408,0.75836,0.93155,0.51693,1.07464,0.00100604,0.00100604,0.00100604
253,775.674,0.81508,0.53258,0.97805,0.96411,0.98305,0.99312,0.75917,0.92425,0.51483,1.06193,0.00100208,0.00100208,0.00100208
254,778.735,0.77097,0.51983,0.95619,0.98201,1,0.9945,0.76374,0.94887,0.50624,1.07065,0.00099812,0.00099812,0.00099812
255,781.746,0.83454,0.53116,0.95184,0.98397,0.9661,0.9935,0.77016,0.91589,0.50836,1.05511,0.00099416,0.00099416,0.00099416
256,784.764,0.8128,0.54189,0.96716,0.982,1,0.9945,0.76439,0.91659,0.52087,1.05239,0.0009902,0.0009902,0.0009902
257,787.81,0.8282,0.53783,0.96832,0.99143,0.98063,0.99441,0.74631,0.94657,0.54354,1.06977,0.00098624,0.00098624,0.00098624
258,790.855,0.84232,0.54477,0.96672,1,0.97329,0.99467,0.76216,0.92109,0.51957,1.06394,0.00098228,0.00098228,0.00098228
259,793.81,0.80094,0.51978,0.96297,0.99951,0.98305,0.99483,0.74744,0.96385,0.53042,1.1068,0.00097832,0.00097832,0.00097832
260,796.867,0.81913,0.53937,0.96715,0.99785,0.99153,0.995,0.73839,0.96139,0.54256,1.10845,0.00097436,0.00097436,0.00097436
261,799.873,0.83464,0.53127,0.98255,0.98315,0.98892,0.99423,0.74792,0.98702,0.52949,1.12456,0.0009704,0.0009704,0.0009704
262,802.851,0.8492,0.53734,0.97507,0.982,1,0.99475,0.75584,0.91079,0.50023,1.06598,0.00096644,0.00096644,0.00096644
263,805.886,0.79704,0.53147,0.95911,0.99824,0.99153,0.995,0.76978,0.93249,0.51281,1.07164,0.00096248,0.00096248,0.00096248
264,808.918,0.84176,0.53873,0.9538,0.99692,0.98305,0.99475,0.7577,0.92208,0.50729,1.05755,0.00095852,0.00095852,0.00095852
265,811.97,0.84366,0.54325,0.96761,0.97442,0.99153,0.99309,0.73646,1.00397,0.52378,1.11722,0.00095456,0.00095456,0.00095456
266,815.09,0.82016,0.5272,0.95817,0.97422,0.98305,0.99346,0.76108,0.92466,0.49968,1.06681,0.0009506,0.0009506,0.0009506
267,818.072,0.85279,0.53844,0.96549,0.9888,1,0.99475,0.73974,0.95063,0.51639,1.0876,0.00094664,0.00094664,0.00094664
268,821.054,0.82457,0.52609,0.96382,0.98319,0.99128,0.99398,0.75907,0.91557,0.49508,1.07617,0.00094268,0.00094268,0.00094268
269,824.148,0.8036,0.52156,0.95826,0.98091,0.98305,0.99399,0.75455,0.96027,0.51677,1.10082,0.00093872,0.00093872,0.00093872
270,827.173,0.78388,0.51857,0.96537,0.98209,0.98305,0.99303,0.751,0.92957,0.51798,1.07811,0.00093476,0.00093476,0.00093476
271,830.231,0.81289,0.51631,0.94814,0.98884,0.99153,0.99424,0.74438,0.94627,0.52181,1.08836,0.0009308,0.0009308,0.0009308
272,833.18,0.84269,0.53622,0.97391,0.98814,0.98305,0.99294,0.74096,0.94984,0.50781,1.07218,0.00092684,0.00092684,0.00092684
273,836.174,0.81027,0.52216,0.95118,0.99581,0.98305,0.99386,0.753,0.94181,0.5094,1.07953,0.00092288,0.00092288,0.00092288
274,839.263,0.78513,0.52114,0.94879,0.99289,0.97458,0.99365,0.7479,0.93193,0.50012,1.05725,0.00091892,0.00091892,0.00091892
275,842.186,0.83576,0.55577,0.97462,0.9816,0.98305,0.99373,0.76283,0.90954,0.49239,1.058,0.00091496,0.00091496,0.00091496
276,845.315,0.84247,0.53367,0.97161,0.9819,0.99153,0.99458,0.74905,0.91899,0.50442,1.04947,0.000911,0.000911,0.000911
277,848.344,0.80946,0.55233,0.97486,0.97423,0.98305,0.99409,0.75631,0.92014,0.50385,1.04959,0.00090704,0.00090704,0.00090704
278,851.348,0.8379,0.55537,0.9834,0.9833,0.9979,0.99467,0.76102,0.89999,0.48852,1.04825,0.00090308,0.00090308,0.00090308
279,854.367,0.81125,0.55377,0.95258,0.98732,0.97458,0.99424,0.7587,0.92386,0.49637,1.05376,0.00089912,0.00089912,0.00089912
280,857.436,0.77419,0.50663,0.95809,0.98196,0.97458,0.99377,0.75683,0.92043,0.48252,1.04666,0.00089516,0.00089516,0.00089516
281,860.556,0.80514,0.51756,0.95388,0.99103,0.97458,0.9945,0.76517,0.89535,0.48198,1.04146,0.0008912,0.0008912,0.0008912
282,863.657,0.82184,0.54526,0.97028,0.99991,0.97458,0.99375,0.7592,0.89681,0.48726,1.03795,0.00088724,0.00088724,0.00088724
283,866.555,0.83249,0.53442,0.96561,1,0.98061,0.99436,0.75526,0.9005,0.49897,1.03454,0.00088328,0.00088328,0.00088328
284,869.8,0.75781,0.51315,0.93999,0.98868,1,0.99391,0.7628,0.90637,0.48966,1.04315,0.00087932,0.00087932,0.00087932
285,872.929,0.77948,0.50929,0.95071,0.98311,0.98633,0.99398,0.75817,0.92011,0.50208,1.06176,0.00087536,0.00087536,0.00087536
286,875.999,0.77236,0.51541,0.94439,0.99874,0.98305,0.99444,0.77402,0.94022,0.50734,1.08062,0.0008714,0.0008714,0.0008714
287,879.102,0.82948,0.54205,0.97093,0.98827,0.98305,0.99425,0.76416,0.94786,0.52251,1.08244,0.00086744,0.00086744,0.00086744
288,882.14,0.77517,0.50747,0.94815,0.99892,0.99153,0.995,0.76654,0.9288,0.50197,1.06699,0.00086348,0.00086348,0.00086348
289,885.071,0.79001,0.50896,0.9536,0.99313,0.97458,0.99458,0.77905,0.91136,0.49079,1.06239,0.00085952,0.00085952,0.00085952
290,888.11,0.77531,0.4937,0.94336,0.98298,0.97876,0.9941,0.7686,0.92188,0.50041,1.07079,0.00085556,0.00085556,0.00085556
291,891.102,0.80634,0.52025,0.95678,0.98773,0.97458,0.99396,0.76457,0.96759,0.51388,1.0831,0.0008516,0.0008516,0.0008516
292,894.186,0.75669,0.50145,0.93835,0.9906,0.99153,0.99483,0.77488,0.90036,0.47884,1.06735,0.00084764,0.00084764,0.00084764
293,897.05,0.7969,0.51903,0.95304,0.99151,0.99012,0.99466,0.77185,0.92229,0.48941,1.08079,0.00084368,0.00084368,0.00084368
294,900.093,0.79098,0.50785,0.96852,0.99131,0.98305,0.99458,0.77511,0.92031,0.48206,1.05707,0.00083972,0.00083972,0.00083972
295,903.027,0.75058,0.50421,0.94271,0.98303,0.98208,0.99416,0.75883,0.92959,0.50249,1.06663,0.00083576,0.00083576,0.00083576
296,906.045,0.77686,0.51372,0.95606,0.98977,0.97458,0.9945,0.75491,0.92989,0.49247,1.05079,0.0008318,0.0008318,0.0008318
297,909.003,0.72952,0.47664,0.9275,1,0.99046,0.995,0.76409,0.93576,0.48369,1.05799,0.00082784,0.00082784,0.00082784
298,912.112,0.76081,0.48855,0.93991,0.98832,0.99153,0.99492,0.76127,0.93977,0.48849,1.04775,0.00082388,0.00082388,0.00082388
299,915.231,0.80594,0.51676,0.95471,1,0.98932,0.995,0.76754,0.92248,0.47659,1.04538,0.00081992,0.00081992,0.00081992
300,918.22,0.79698,0.51505,0.94495,0.99672,0.98305,0.99459,0.74924,0.94663,0.48095,1.05207,0.00081596,0.00081596,0.00081596
301,921.267,0.756,0.50989,0.94623,1,0.99028,0.995,0.75615,0.9071,0.49,1.04401,0.000812,0.000812,0.000812
302,924.341,0.76984,0.49297,0.94267,0.98085,0.99153,0.99466,0.75826,0.90726,0.48253,1.05193,0.00080804,0.00080804,0.00080804
303,927.406,0.76507,0.48925,0.95414,0.99325,0.99153,0.995,0.76419,0.90339,0.48759,1.05865,0.00080408,0.00080408,0.00080408
304,930.441,0.74217,0.49428,0.9499,1,0.97863,0.99475,0.74123,0.91732,0.49241,1.06379,0.00080012,0.00080012,0.00080012
305,933.26,0.72168,0.48597,0.9397,0.9897,0.98305,0.99432,0.76543,0.91635,0.49509,1.06783,0.00079616,0.00079616,0.00079616
306,936.227,0.7587,0.49072,0.93284,1,0.98976,0.995,0.76023,0.93371,0.5062,1.07505,0.0007922,0.0007922,0.0007922
307,939.213,0.81363,0.53169,0.96204,0.99152,0.99117,0.99398,0.7659,0.91639,0.49076,1.05964,0.00078824,0.00078824,0.00078824
308,942.36,0.77403,0.49312,0.94087,0.98228,0.98305,0.99398,0.76389,0.94993,0.49165,1.06336,0.00078428,0.00078428,0.00078428
309,945.315,0.79044,0.51135,0.96646,0.99068,0.98305,0.99459,0.75474,0.96256,0.49582,1.06484,0.00078032,0.00078032,0.00078032
310,948.445,0.79358,0.51167,0.95369,0.98297,0.97829,0.99442,0.76388,0.90366,0.49127,1.04865,0.00077636,0.00077636,0.00077636
311,951.56,0.79024,0.50123,0.95695,0.98734,0.98305,0.99355,0.76596,0.91203,0.48937,1.0627,0.0007724,0.0007724,0.0007724
312,954.77,0.7853,0.49486,0.94088,0.98035,0.97458,0.9929,0.76232,0.92866,0.49389,1.0645,0.00076844,0.00076844,0.00076844
313,957.798,0.75224,0.49635,0.93502,0.97499,0.99102,0.99441,0.76598,0.93038,0.48998,1.07339,0.00076448,0.00076448,0.00076448
314,960.899,0.72785,0.47861,0.9228,0.98331,0.99876,0.99483,0.75918,0.94213,0.4852,1.07121,0.00076052,0.00076052,0.00076052
315,964.098,0.77604,0.50367,0.9469,0.99734,0.99153,0.995,0.77095,0.93132,0.49705,1.07965,0.00075656,0.00075656,0.00075656
316,967.159,0.74185,0.49945,0.93411,0.99047,0.99153,0.99466,0.76995,0.90567,0.47773,1.06824,0.0007526,0.0007526,0.0007526
317,970.084,0.75078,0.49657,0.94812,0.98988,0.99153,0.99441,0.77195,0.89059,0.47954,1.06385,0.00074864,0.00074864,0.00074864
318,973.173,0.74956,0.50342,0.92958,0.97279,0.99153,0.99398,0.76924,0.90358,0.49446,1.07083,0.00074468,0.00074468,0.00074468
319,976.228,0.76118,0.49632,0.92792,0.97519,0.99922,0.99424,0.76791,0.90996,0.48655,1.05987,0.00074072,0.00074072,0.00074072
320,979.289,0.76169,0.49172,0.93793,0.98234,0.99153,0.99432,0.77753,0.87886,0.4972,1.05442,0.00073676,0.00073676,0.00073676
321,982.255,0.78312,0.51401,0.95277,0.97855,0.99153,0.9944,0.76297,0.91,0.49396,1.0794,0.0007328,0.0007328,0.0007328
322,985.204,0.76085,0.49331,0.94026,0.97872,0.99153,0.99407,0.75685,0.91606,0.50814,1.07529,0.00072884,0.00072884,0.00072884
323,988.24,0.77076,0.4994,0.95279,0.99053,0.99153,0.99339,0.74949,0.92535,0.4959,1.0727,0.00072488,0.00072488,0.00072488
324,991.356,0.73088,0.48208,0.92544,0.97452,0.99153,0.99337,0.7565,0.93412,0.48571,1.07614,0.00072092,0.00072092,0.00072092
325,994.388,0.7658,0.49546,0.94682,0.9745,0.99153,0.99372,0.76432,0.92456,0.5015,1.07323,0.00071696,0.00071696,0.00071696
326,997.485,0.77858,0.5093,0.95577,0.98231,0.99153,0.99407,0.76722,0.90574,0.49668,1.07678,0.000713,0.000713,0.000713
327,1000.51,0.74714,0.49315,0.93483,0.98183,0.99153,0.99397,0.76172,0.92226,0.46711,1.07257,0.00070904,0.00070904,0.00070904
328,1003.58,0.75856,0.49038,0.93967,0.98784,0.99153,0.99432,0.75505,0.93896,0.49631,1.08448,0.00070508,0.00070508,0.00070508
329,1006.58,0.72599,0.4742,0.93499,0.97423,0.99153,0.99389,0.76647,0.93711,0.48835,1.07506,0.00070112,0.00070112,0.00070112
330,1009.72,0.75901,0.48588,0.93217,0.98983,0.99153,0.99407,0.77051,0.9122,0.47927,1.05884,0.00069716,0.00069716,0.00069716
331,1012.73,0.76466,0.4881,0.93264,0.99048,0.99153,0.99449,0.77133,0.91692,0.48764,1.06618,0.0006932,0.0006932,0.0006932
332,1015.68,0.72227,0.47271,0.92684,0.98885,0.99153,0.99449,0.75948,0.93886,0.49018,1.07629,0.00068924,0.00068924,0.00068924
333,1018.73,0.71538,0.47726,0.92248,0.98332,0.99939,0.99441,0.77812,0.90763,0.47663,1.06282,0.00068528,0.00068528,0.00068528
334,1021.83,0.73367,0.48271,0.92265,0.99709,0.99153,0.995,0.7684,0.89532,0.47114,1.0463,0.00068132,0.00068132,0.00068132
335,1025.01,0.72296,0.48275,0.92656,0.9988,0.99153,0.995,0.77004,0.89339,0.47022,1.04212,0.00067736,0.00067736,0.00067736
336,1028.21,0.73377,0.47856,0.92722,0.9889,0.99153,0.99475,0.75882,0.90928,0.48275,1.0582,0.0006734,0.0006734,0.0006734
337,1031.22,0.70987,0.48508,0.93013,0.97904,0.98305,0.99359,0.75746,0.9112,0.49165,1.06707,0.00066944,0.00066944,0.00066944
338,1034.25,0.72673,0.4858,0.94241,0.98013,0.98305,0.99381,0.76114,0.91235,0.50493,1.07158,0.00066548,0.00066548,0.00066548
339,1037.24,0.73534,0.48252,0.92177,0.99152,0.99059,0.99492,0.75456,0.9338,0.51709,1.07613,0.00066152,0.00066152,0.00066152
340,1040.24,0.75865,0.49798,0.93601,0.99152,0.99135,0.99492,0.75967,0.9224,0.50082,1.07506,0.00065756,0.00065756,0.00065756
341,1043.19,0.7632,0.50855,0.94458,0.99061,0.99153,0.99466,0.76112,0.93265,0.4938,1.08153,0.0006536,0.0006536,0.0006536
342,1046.25,0.7459,0.47985,0.93483,0.97386,0.99153,0.99424,0.76552,0.90816,0.48803,1.05948,0.00064964,0.00064964,0.00064964
343,1049.31,0.71508,0.48934,0.9033,0.96719,0.99914,0.99432,0.76622,0.91321,0.47955,1.05556,0.00064568,0.00064568,0.00064568
344,1052.34,0.7543,0.4865,0.9408,0.98931,0.99153,0.99483,0.76601,0.92176,0.47706,1.04508,0.00064172,0.00064172,0.00064172
345,1055.46,0.75195,0.52995,0.9339,0.98719,0.99153,0.99458,0.76852,0.9321,0.47685,1.06328,0.00063776,0.00063776,0.00063776
346,1058.57,0.73373,0.494,0.93107,0.98954,0.97458,0.99409,0.75974,0.9268,0.47936,1.06043,0.0006338,0.0006338,0.0006338
347,1061.72,0.71486,0.46912,0.92572,0.98195,0.99153,0.99389,0.76313,0.95107,0.48648,1.07241,0.00062984,0.00062984,0.00062984
348,1064.71,0.71365,0.47682,0.92925,0.98417,0.99153,0.99458,0.74992,0.93872,0.49335,1.05658,0.00062588,0.00062588,0.00062588
349,1067.7,0.72513,0.49369,0.9344,0.99078,0.99153,0.99449,0.76012,0.92658,0.48808,1.06509,0.00062192,0.00062192,0.00062192
350,1070.76,0.72352,0.496,0.93117,0.99073,0.99153,0.99449,0.75138,0.92664,0.4931,1.07404,0.00061796,0.00061796,0.00061796
351,1073.97,0.69884,0.48039,0.924,0.99083,0.99153,0.99466,0.7583,0.92757,0.50939,1.07705,0.000614,0.000614,0.000614
352,1077.04,0.73511,0.48716,0.93109,0.98315,0.98916,0.99415,0.76981,0.94321,0.50999,1.07948,0.00061004,0.00061004,0.00061004
353,1080.14,0.7191,0.47546,0.91832,0.98318,0.99153,0.99466,0.77193,0.9428,0.48857,1.07223,0.00060608,0.00060608,0.00060608
354,1083.11,0.73514,0.48939,0.927,0.99033,0.98305,0.99466,0.76384,0.92808,0.47652,1.05707,0.00060212,0.00060212,0.00060212
355,1086.06,0.72469,0.48008,0.93522,0.98219,0.99153,0.99475,0.76861,0.92971,0.47327,1.04604,0.00059816,0.00059816,0.00059816
356,1089.11,0.70643,0.47393,0.92332,0.99951,0.99153,0.995,0.76529,0.92245,0.4807,1.0541,0.0005942,0.0005942,0.0005942
357,1092.15,0.69129,0.47011,0.90483,0.99112,0.99153,0.99492,0.76592,0.93237,0.48588,1.06253,0.00059024,0.00059024,0.00059024
358,1095.12,0.69724,0.45652,0.91143,0.99073,0.99153,0.99432,0.76581,0.92818,0.48379,1.06984,0.00058628,0.00058628,0.00058628
359,1098.23,0.70303,0.46715,0.91977,0.99089,0.99153,0.99432,0.76456,0.91642,0.48346,1.06788,0.00058232,0.00058232,0.00058232
360,1101.28,0.69421,0.47132,0.91387,0.99026,0.99153,0.99449,0.75707,0.9426,0.4997,1.08427,0.00057836,0.00057836,0.00057836
361,1104.3,0.72535,0.46172,0.93788,0.99772,0.99153,0.995,0.75647,0.94014,0.4874,1.08945,0.0005744,0.0005744,0.0005744
362,1107.3,0.71953,0.47723,0.92946,0.99483,0.99153,0.995,0.76518,0.96656,0.48921,1.09914,0.00057044,0.00057044,0.00057044
363,1110.41,0.74769,0.4792,0.94249,0.99746,0.99153,0.995,0.76325,0.96115,0.4841,1.09327,0.00056648,0.00056648,0.00056648
364,1113.38,0.74876,0.5029,0.94249,0.99559,0.99153,0.995,0.75069,0.96531,0.49961,1.10894,0.00056252,0.00056252,0.00056252
365,1116.42,0.68735,0.47252,0.90304,0.99652,0.99153,0.995,0.75801,0.93178,0.48979,1.08603,0.00055856,0.00055856,0.00055856
366,1119.49,0.74317,0.47707,0.92817,0.99149,0.98786,0.99492,0.76116,0.95249,0.4939,1.10029,0.0005546,0.0005546,0.0005546
367,1122.61,0.70385,0.46859,0.92439,0.99953,0.99153,0.995,0.7556,0.9513,0.49783,1.0917,0.00055064,0.00055064,0.00055064
368,1125.61,0.71227,0.46859,0.92567,0.99875,0.99153,0.995,0.7728,0.93439,0.49632,1.08518,0.00054668,0.00054668,0.00054668
369,1128.75,0.68875,0.46537,0.90196,0.99022,0.99153,0.99381,0.77312,0.92493,0.49468,1.07508,0.00054272,0.00054272,0.00054272
370,1131.89,0.68509,0.45706,0.90662,0.9908,0.99153,0.99407,0.75923,0.93014,0.50198,1.06726,0.00053876,0.00053876,0.00053876
371,1134.89,0.70207,0.45376,0.90747,0.99079,0.99153,0.99407,0.76127,0.92815,0.49724,1.06787,0.0005348,0.0005348,0.0005348
372,1137.92,0.74166,0.48918,0.92888,0.97358,0.98305,0.98835,0.75519,0.94394,0.48294,1.06901,0.00053084,0.00053084,0.00053084
373,1141.08,0.7144,0.46994,0.91828,0.98252,0.98305,0.98881,0.76578,0.9328,0.4845,1.06908,0.00052688,0.00052688,0.00052688
374,1144.19,0.6839,0.46694,0.91858,0.9904,0.98305,0.99307,0.76251,0.92684,0.47589,1.06808,0.00052292,0.00052292,0.00052292
