epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,529.054,0.88932,0.57367,1.00894,0.98804,0.98305,0.99451,0.76457,0.94471,0.521,1.11939,0.0007658,0.0007658,0.0007658
189,531.88,0.89806,0.57898,1.0194,0.98252,1,0.99398,0.74779,0.95888,0.54648,1.1474,0.0007592,0.0007592,0.0007592
190,534.694,0.85159,0.55345,0.99674,0.98915,0.98305,0.99341,0.7619,0.94394,0.54112,1.12463,0.0007526,0.0007526,0.0007526
191,537.53,0.85732,0.53866,0.99461,0.9896,0.98305,0.993,0.74747,0.9374,0.52989,1.1153,0.000746,0.000746,0.000746
192,540.223,0.82642,0.53722,0.98952,0.98679,0.98305,0.99402,0.75956,0.92974,0.53284,1.12497,0.0007394,0.0007394,0.0007394
193,543.192,0.82579,0.52494,0.99188,0.9901,0.98305,0.99398,0.74533,0.95406,0.5336,1.12057,0.0007328,0.0007328,0.0007328
194,545.979,0.83416,0.5483,1.00912,0.99581,0.98305,0.99414,0.75084,0.92222,0.5408,1.10837,0.0007262,0.0007262,0.0007262
195,548.805,0.86667,0.56352,0.9999,0.99614,0.99153,0.995,0.74665,0.95204,0.53818,1.11347,0.0007196,0.0007196,0.0007196
196,551.637,0.85404,0.56451,0.98003,0.98332,0.99913,0.99475,0.76965,0.93878,0.52499,1.10722,0.000713,0.000713,0.000713
197,554.447,0.88541,0.56399,1.0219,0.98146,0.98305,0.99424,0.77406,0.92631,0.5058,1.10528,0.0007064,0.0007064,0.0007064
198,557.317,0.8785,0.56516,1.01509,0.99123,1,0.99483,0.76915,0.92236,0.50825,1.10544,0.0006998,0.0006998,0.0006998
199,560.053,0.86997,0.56538,1.01476,0.98668,0.98305,0.99416,0.74906,0.95243,0.5126,1.11621,0.0006932,0.0006932,0.0006932
200,562.905,0.84066,0.54543,0.98926,0.97921,0.99153,0.99415,0.7672,0.94702,0.5268,1.11907,0.0006866,0.0006866,0.0006866
201,565.721,0.84966,0.5514,0.98112,0.98066,0.99153,0.99441,0.75445,0.96973,0.53589,1.15514,0.00068,0.00068,0.00068
202,568.599,0.8797,0.56553,1.00752,0.98117,0.99153,0.99397,0.74838,0.98086,0.52311,1.16042,0.0006734,0.0006734,0.0006734
203,571.414,0.86839,0.55411,0.9877,0.98904,0.98305,0.99394,0.75035,0.9463,0.52527,1.12474,0.0006668,0.0006668,0.0006668
204,574.207,0.87059,0.56927,0.99234,0.98882,0.98305,0.99368,0.74711,0.94037,0.52749,1.11979,0.0006602,0.0006602,0.0006602
205,576.977,0.84977,0.54983,0.99242,0.98914,0.98305,0.99435,0.73274,0.96787,0.54846,1.14264,0.0006536,0.0006536,0.0006536
206,579.802,0.82617,0.54186,0.97952,0.98596,0.98305,0.99359,0.74245,0.97104,0.55744,1.12857,0.000647,0.000647,0.000647
207,582.531,0.86128,0.55525,0.99056,0.9868,0.98305,0.99388,0.74012,0.95594,0.54571,1.12373,0.0006404,0.0006404,0.0006404
208,585.351,0.80602,0.53809,0.98483,0.9735,0.98305,0.99284,0.75302,0.93141,0.53331,1.10606,0.0006338,0.0006338,0.0006338
209,588.148,0.8,0.53204,0.96836,0.98314,0.98847,0.99466,0.75713,0.92499,0.53225,1.10264,0.0006272,0.0006272,0.0006272
210,590.875,0.82052,0.54028,0.98501,0.98936,0.98305,0.99385,0.75907,0.93205,0.52049,1.1108,0.0006206,0.0006206,0.0006206
211,593.774,0.78861,0.51462,0.9624,0.99076,0.99153,0.99458,0.74945,0.94981,0.51706,1.11513,0.000614,0.000614,0.000614
212,596.585,0.80209,0.56207,0.97505,0.99013,0.99153,0.99432,0.75025,0.96111,0.53377,1.12053,0.0006074,0.0006074,0.0006074
213,599.365,0.79885,0.51661,0.96484,0.98236,0.99153,0.9944,0.75887,0.94035,0.52365,1.1173,0.0006008,0.0006008,0.0006008
214,602.194,0.80019,0.52202,0.97117,0.99145,0.98233,0.99433,0.75534,0.93614,0.52137,1.10565,0.0005942,0.0005942,0.0005942
215,604.959,0.83199,0.53852,0.97061,0.99019,0.97458,0.99307,0.74895,0.94378,0.53875,1.10556,0.0005876,0.0005876,0.0005876
216,607.806,0.79186,0.51795,0.97184,0.98235,0.99153,0.99475,0.74927,0.94457,0.52859,1.11586,0.000581,0.000581,0.000581
217,610.578,0.81577,0.53444,1.00018,0.99039,0.98305,0.9942,0.75219,0.94219,0.51599,1.12183,0.0005744,0.0005744,0.0005744
218,613.593,0.76996,0.51437,0.9882,0.98733,0.98305,0.99356,0.75714,0.95891,0.52069,1.1354,0.0005678,0.0005678,0.0005678
219,616.297,0.83187,0.53834,0.97821,0.99819,0.99153,0.995,0.76014,0.95553,0.52269,1.11983,0.0005612,0.0005612,0.0005612
220,619.07,0.80773,0.53291,0.98048,0.99142,0.99153,0.995,0.76146,0.92386,0.51356,1.10515,0.0005546,0.0005546,0.0005546
221,621.737,0.85777,0.55121,0.99414,0.99397,0.99153,0.995,0.74636,0.94329,0.5356,1.11027,0.000548,0.000548,0.000548
222,624.625,0.82467,0.52383,0.97602,0.98117,0.98305,0.99364,0.74149,0.93819,0.52779,1.13253,0.0005414,0.0005414,0.0005414
223,627.457,0.80182,0.52651,0.9791,0.98855,0.99153,0.99475,0.74461,0.93207,0.53751,1.11292,0.0005348,0.0005348,0.0005348
224,630.198,0.84917,0.5602,0.99092,0.98188,0.98305,0.99402,0.75958,0.92993,0.53597,1.11708,0.0005282,0.0005282,0.0005282
225,632.861,0.76587,0.5118,0.9522,0.98419,0.98305,0.99444,0.75562,0.92326,0.52982,1.10664,0.0005216,0.0005216,0.0005216
226,635.648,0.75866,0.52106,0.95074,0.98861,0.98305,0.99436,0.76378,0.91331,0.52377,1.106,0.000515,0.000515,0.000515
227,638.472,0.80025,0.53443,0.97308,0.99341,0.98305,0.99483,0.74161,0.94748,0.52328,1.13102,0.0005084,0.0005084,0.0005084
228,641.304,0.82604,0.53958,0.99087,0.99142,0.97916,0.9945,0.75483,0.92174,0.51809,1.13296,0.0005018,0.0005018,0.0005018
229,644.103,0.79967,0.54029,0.98574,0.98679,0.98305,0.99426,0.75358,0.92427,0.50983,1.14127,0.0004952,0.0004952,0.0004952
230,646.853,0.8062,0.52648,0.9726,0.98968,0.98305,0.9945,0.74709,0.94136,0.52157,1.13177,0.0004886,0.0004886,0.0004886
231,649.701,0.8435,0.54551,0.98866,0.98167,0.98305,0.9945,0.74663,0.94327,0.50741,1.14588,0.000482,0.000482,0.000482
232,652.568,0.80169,0.52624,0.97962,0.97381,0.98305,0.99333,0.74383,0.95445,0.51378,1.13205,0.0004754,0.0004754,0.0004754
233,655.214,0.79983,0.53154,0.9758,0.9915,0.98895,0.99475,0.75291,0.94873,0.52175,1.12795,0.0004688,0.0004688,0.0004688
234,657.997,0.78491,0.51725,0.96952,0.98113,0.99153,0.99475,0.76326,0.92319,0.512,1.10722,0.0004622,0.0004622,0.0004622
235,660.855,0.78174,0.52651,0.96211,0.987,0.97458,0.99401,0.75681,0.94218,0.50954,1.10928,0.0004556,0.0004556,0.0004556
236,663.659,0.82842,0.55012,0.98652,0.99736,0.98305,0.99459,0.75744,0.93494,0.50281,1.11994,0.000449,0.000449,0.000449
237,666.375,0.80984,0.53481,0.96564,0.98823,0.98305,0.99443,0.7624,0.92569,0.4946,1.11304,0.0004424,0.0004424,0.0004424
238,669.132,0.79101,0.5123,0.97203,0.98232,0.98305,0.99433,0.75769,0.9251,0.49589,1.1104,0.0004358,0.0004358,0.0004358
239,671.96,0.77854,0.52048,0.96293,0.98656,0.99153,0.99483,0.75684,0.93004,0.49201,1.10606,0.0004292,0.0004292,0.0004292
240,674.797,0.82769,0.53865,0.98116,0.98273,0.99153,0.99466,0.76809,0.91571,0.49555,1.09812,0.0004226,0.0004226,0.0004226
241,677.438,0.7995,0.51837,0.95838,0.99352,0.98305,0.99467,0.77231,0.91657,0.50454,1.11433,0.000416,0.000416,0.000416
242,680.205,0.7804,0.50793,0.96888,0.9992,0.97458,0.9945,0.76813,0.90749,0.49468,1.12106,0.0004094,0.0004094,0.0004094
243,682.981,0.7724,0.51154,0.97306,0.98421,0.97458,0.99394,0.76127,0.90522,0.49273,1.11546,0.0004028,0.0004028,0.0004028
244,685.675,0.7586,0.50733,0.96465,0.98789,0.97458,0.99426,0.76342,0.91025,0.49364,1.12459,0.0003962,0.0003962,0.0003962
245,688.457,0.78123,0.5104,0.9619,0.98791,0.97458,0.99417,0.76614,0.91299,0.49222,1.12234,0.0003896,0.0003896,0.0003896
246,691.287,0.75744,0.50854,0.96048,0.99143,0.97988,0.99402,0.7663,0.89503,0.49779,1.10872,0.000383,0.000383,0.000383
247,694.188,0.76746,0.5107,0.94792,0.98197,0.99153,0.99364,0.76592,0.89311,0.49713,1.09515,0.0003764,0.0003764,0.0003764
248,697.043,0.81567,0.54955,0.98908,0.98086,0.98305,0.99253,0.76948,0.89332,0.49595,1.09442,0.0003698,0.0003698,0.0003698
249,699.904,0.74169,0.50445,0.95164,0.98315,0.98901,0.99423,0.77241,0.89173,0.49105,1.09034,0.0003632,0.0003632,0.0003632
250,702.8,0.80365,0.54074,0.97273,0.98303,0.98305,0.99399,0.77304,0.89524,0.48698,1.09257,0.0003566,0.0003566,0.0003566
251,705.495,0.80235,0.52637,0.98026,0.982,0.98305,0.99399,0.76809,0.89166,0.48505,1.09736,0.00035,0.00035,0.00035
252,708.226,0.77321,0.49947,0.9482,1,0.97896,0.99444,0.77078,0.9121,0.48891,1.1136,0.0003434,0.0003434,0.0003434
253,710.978,0.74129,0.48311,0.95639,0.99475,0.97458,0.99435,0.77254,0.92825,0.49417,1.10744,0.0003368,0.0003368,0.0003368
254,713.793,0.78586,0.50306,0.95094,0.99098,0.98305,0.99436,0.7648,0.93238,0.49706,1.11483,0.0003302,0.0003302,0.0003302
255,716.641,0.73454,0.5008,0.94437,0.99343,0.98305,0.99459,0.76693,0.92596,0.50141,1.10871,0.0003236,0.0003236,0.0003236
256,719.428,0.73656,0.48907,0.94065,0.99581,0.98305,0.99451,0.76806,0.92185,0.49872,1.10459,0.000317,0.000317,0.000317
257,722.354,0.77764,0.51124,0.97301,1,0.9828,0.99451,0.77085,0.92358,0.49731,1.10414,0.0003104,0.0003104,0.0003104
258,725.158,0.72954,0.48609,0.93319,0.9912,0.98305,0.99459,0.76638,0.92748,0.49679,1.11192,0.0003038,0.0003038,0.0003038
259,727.836,0.75369,0.49949,0.95064,0.99075,0.98305,0.99483,0.76672,0.91963,0.49562,1.11163,0.0002972,0.0002972,0.0002972
260,730.547,0.73853,0.50012,0.94875,0.99057,0.98305,0.99475,0.77825,0.90129,0.48388,1.1039,0.0002906,0.0002906,0.0002906
261,733.321,0.70411,0.48597,0.93702,0.99056,0.98305,0.99466,0.79,0.91184,0.48548,1.10438,0.000284,0.000284,0.000284
262,736.061,0.74793,0.48778,0.93811,0.99092,0.99153,0.99483,0.78536,0.90607,0.48862,1.09652,0.0002774,0.0002774,0.0002774
263,738.879,0.73243,0.48734,0.94243,0.97381,0.99153,0.99424,0.78363,0.91034,0.49014,1.09874,0.0002708,0.0002708,0.0002708
264,741.644,0.72998,0.48764,0.93753,0.9831,0.98581,0.9944,0.77976,0.90448,0.49672,1.10119,0.0002642,0.0002642,0.0002642
265,744.505,0.73817,0.49685,0.953,0.99304,0.99153,0.995,0.77397,0.90682,0.50309,1.11295,0.0002576,0.0002576,0.0002576
266,747.317,0.72925,0.49466,0.94463,0.98947,0.98305,0.9945,0.77617,0.89739,0.49229,1.10853,0.000251,0.000251,0.000251
267,750.113,0.75031,0.48995,0.94712,0.98984,0.98305,0.99443,0.77321,0.89883,0.48873,1.10463,0.0002444,0.0002444,0.0002444
268,752.902,0.732,0.47644,0.93731,0.99011,0.98305,0.99466,0.78098,0.90141,0.49032,1.10295,0.0002378,0.0002378,0.0002378
269,755.697,0.71216,0.47995,0.93487,0.99101,0.98305,0.99451,0.77662,0.90156,0.48851,1.10046,0.0002312,0.0002312,0.0002312
270,758.552,0.72617,0.48688,0.94642,0.99112,0.98305,0.99452,0.77516,0.90807,0.49349,1.11268,0.0002246,0.0002246,0.0002246
271,761.321,0.7651,0.49666,0.95922,0.99159,0.98305,0.99467,0.77279,0.90907,0.48661,1.10801,0.000218,0.000218,0.000218
272,764.211,0.75841,0.50649,0.95384,0.98843,0.99153,0.99492,0.7793,0.90053,0.47967,1.10501,0.0002114,0.0002114,0.0002114
273,766.954,0.75372,0.49821,0.96841,0.98916,0.98305,0.9945,0.77576,0.90776,0.48581,1.11699,0.0002048,0.0002048,0.0002048
274,769.767,0.7071,0.48311,0.93788,0.9897,0.98305,0.99458,0.78586,0.89296,0.48259,1.09983,0.0001982,0.0001982,0.0001982
275,772.72,0.71919,0.49384,0.93394,0.99003,0.98305,0.99458,0.77862,0.88729,0.47557,1.09613,0.0001916,0.0001916,0.0001916
276,775.581,0.72705,0.48272,0.94613,0.99139,0.97582,0.9945,0.77391,0.88839,0.48541,1.09562,0.000185,0.000185,0.000185
277,778.35,0.72848,0.49017,0.93526,1,0.98135,0.99475,0.77877,0.8942,0.48535,1.09919,0.0001784,0.0001784,0.0001784
278,781.204,0.74724,0.51484,0.95091,1,0.98164,0.99475,0.77548,0.89679,0.48655,1.10274,0.0001718,0.0001718,0.0001718
279,783.86,0.77804,0.5202,0.96256,1,0.98166,0.99467,0.77715,0.9018,0.48458,1.10412,0.0001652,0.0001652,0.0001652
280,786.692,0.70515,0.48576,0.94362,1,0.99023,0.995,0.77791,0.90356,0.48535,1.10117,0.0001586,0.0001586,0.0001586
281,789.473,0.70338,0.47286,0.91662,1,0.98908,0.995,0.78272,0.90087,0.48508,1.09601,0.000152,0.000152,0.000152
282,792.278,0.69062,0.46983,0.9331,1,0.98089,0.99475,0.781,0.89633,0.48369,1.09065,0.0001454,0.0001454,0.0001454
283,794.992,0.67116,0.46246,0.9324,1,0.98003,0.99467,0.77548,0.89615,0.48313,1.09093,0.0001388,0.0001388,0.0001388
284,797.775,0.72876,0.48209,0.95398,1,0.98007,0.99475,0.78336,0.8958,0.48832,1.09373,0.0001322,0.0001322,0.0001322
285,800.582,0.70619,0.47605,0.9353,1,0.9809,0.99483,0.77763,0.89649,0.48831,1.09353,0.0001256,0.0001256,0.0001256
286,803.423,0.69341,0.46507,0.93959,1,0.98148,0.99475,0.77415,0.89436,0.49025,1.09723,0.000119,0.000119,0.000119
287,806.13,0.7148,0.4704,0.93276,1,0.98099,0.99475,0.77445,0.89176,0.48804,1.09224,0.0001124,0.0001124,0.0001124
288,808.987,0.69987,0.47962,0.94446,1,0.98149,0.99451,0.77615,0.89332,0.49075,1.09025,0.0001058,0.0001058,0.0001058
289,811.805,0.68175,0.47561,0.92938,1,0.98174,0.99451,0.77067,0.89296,0.48442,1.09049,9.92e-05,9.92e-05,9.92e-05
290,814.579,0.71735,0.48156,0.93524,1,0.98202,0.99451,0.77371,0.88444,0.4859,1.08544,9.26e-05,9.26e-05,9.26e-05
291,866.566,0.62425,0.41548,0.89621,1,0.98183,0.99459,0.76747,0.87834,0.4875,1.08883,8.6e-05,8.6e-05,8.6e-05
292,869.376,0.63568,0.42971,0.92193,1,0.98122,0.99467,0.77086,0.88093,0.49099,1.09778,7.94e-05,7.94e-05,7.94e-05
293,872.149,0.57493,0.40565,0.89056,1,0.98104,0.99459,0.76467,0.88547,0.48563,1.0991,7.28e-05,7.28e-05,7.28e-05
294,874.989,0.57906,0.39663,0.892,1,0.98057,0.99459,0.76661,0.8877,0.48805,1.10203,6.62e-05,6.62e-05,6.62e-05
295,877.881,0.62009,0.40127,0.9097,1,0.97982,0.99459,0.76443,0.89315,0.4902,1.10451,5.96e-05,5.96e-05,5.96e-05
296,880.754,0.57688,0.39083,0.88173,1,0.97903,0.99459,0.76499,0.89149,0.4877,1.10134,5.3e-05,5.3e-05,5.3e-05
297,883.622,0.56681,0.38845,0.88888,1,0.97931,0.99459,0.76475,0.88958,0.48599,1.10092,4.64e-05,4.64e-05,4.64e-05
298,886.424,0.60444,0.40053,0.92152,0.99627,0.97458,0.99467,0.77044,0.8893,0.48896,1.09874,3.98e-05,3.98e-05,3.98e-05
299,889.225,0.58577,0.39127,0.88145,0.9961,0.97458,0.99466,0.76804,0.88622,0.48963,1.09711,3.32e-05,3.32e-05,3.32e-05
300,892.082,0.55768,0.3869,0.87814,0.98318,0.99055,0.99475,0.77076,0.8846,0.49029,1.09778,2.66e-05,2.66e-05,2.66e-05
