epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
374,1126.15,0.69208,0.45386,0.94387,0.99063,1,0.995,0.76002,0.94362,0.46751,1.16189,0.00052292,0.00052292,0.00052292
375,1129.27,0.71648,0.46519,0.93661,0.99512,0.99153,0.995,0.75842,0.92999,0.4638,1.15188,0.00051896,0.00051896,0.00051896
376,1132.1,0.69713,0.461,0.92094,0.98983,0.99153,0.995,0.77312,0.91286,0.46923,1.13802,0.000515,0.000515,0.000515
377,1134.86,0.69547,0.49047,0.94074,0.98996,0.99153,0.995,0.77758,0.91557,0.46422,1.13597,0.00051104,0.00051104,0.00051104
378,1137.6,0.69736,0.45442,0.93089,0.99541,0.99153,0.995,0.77759,0.90862,0.45362,1.12277,0.00050708,0.00050708,0.00050708
379,1140.52,0.70528,0.46486,0.95335,0.99631,0.99153,0.995,0.7652,0.90806,0.46949,1.10787,0.00050312,0.00050312,0.00050312
380,1143.55,0.71608,0.47838,0.94666,0.99717,0.99153,0.995,0.76187,0.90791,0.48358,1.11169,0.00049916,0.00049916,0.00049916
381,1146.3,0.69764,0.47258,0.94051,0.99584,0.99153,0.995,0.76831,0.8921,0.47945,1.11487,0.0004952,0.0004952,0.0004952
382,1149.21,0.76965,0.4934,0.95549,0.99156,0.99614,0.995,0.77142,0.90636,0.46701,1.12596,0.00049124,0.00049124,0.00049124
383,1152.12,0.73784,0.48887,0.94167,0.9916,0.99998,0.99492,0.77712,0.90305,0.46767,1.12336,0.00048728,0.00048728,0.00048728
384,1155.23,0.69849,0.4736,0.93251,0.99383,1,0.995,0.76317,0.91526,0.46736,1.12473,0.00048332,0.00048332,0.00048332
385,1158.16,0.70942,0.46723,0.93004,1,0.99766,0.995,0.77192,0.89463,0.4714,1.11037,0.00047936,0.00047936,0.00047936
386,1161.13,0.67742,0.45169,0.93304,1,0.99996,0.995,0.7668,0.87824,0.49132,1.10978,0.0004754,0.0004754,0.0004754
387,1163.98,0.72704,0.48009,0.94361,0.99703,0.99153,0.995,0.76286,0.90931,0.48908,1.1225,0.00047144,0.00047144,0.00047144
388,1167,0.71689,0.48653,0.92651,0.99074,0.99153,0.995,0.75729,0.91549,0.47201,1.13416,0.00046748,0.00046748,0.00046748
389,1169.84,0.69241,0.4637,0.92579,0.98979,1,0.995,0.75877,0.92546,0.47048,1.12999,0.00046352,0.00046352,0.00046352
390,1172.76,0.69637,0.45187,0.93911,0.9893,1,0.995,0.75597,0.92872,0.47234,1.13294,0.00045956,0.00045956,0.00045956
391,1175.67,0.67583,0.45956,0.92675,0.99133,1,0.995,0.76552,0.91423,0.47192,1.12475,0.0004556,0.0004556,0.0004556
392,1178.71,0.68246,0.45847,0.91854,0.99045,1,0.995,0.77027,0.89778,0.46636,1.124,0.00045164,0.00045164,0.00045164
393,1181.77,0.71028,0.47598,0.93869,0.99996,1,0.995,0.77381,0.89329,0.46654,1.11861,0.00044768,0.00044768,0.00044768
394,1184.81,0.70278,0.4735,0.925,0.99157,0.99741,0.995,0.77414,0.89074,0.47634,1.10651,0.00044372,0.00044372,0.00044372
395,1187.82,0.69331,0.46358,0.93113,0.99283,0.99153,0.995,0.77066,0.8884,0.47844,1.11399,0.00043976,0.00043976,0.00043976
396,1190.71,0.70852,0.47309,0.93844,0.98962,0.99153,0.995,0.77569,0.88972,0.46835,1.10623,0.0004358,0.0004358,0.0004358
397,1193.69,0.68712,0.46556,0.92826,0.98258,1,0.995,0.77241,0.89403,0.46663,1.10901,0.00043184,0.00043184,0.00043184
398,1196.67,0.70921,0.46368,0.93354,0.99228,0.99153,0.995,0.76934,0.9063,0.4624,1.12563,0.00042788,0.00042788,0.00042788
399,1199.76,0.67221,0.45499,0.90471,0.99239,0.99153,0.995,0.76561,0.92766,0.46717,1.12636,0.00042392,0.00042392,0.00042392
400,1202.69,0.70563,0.47849,0.9431,1,0.99593,0.995,0.76808,0.91023,0.46884,1.1192,0.00041996,0.00041996,0.00041996
401,1205.79,0.70887,0.45978,0.92913,1,0.9976,0.995,0.77393,0.90569,0.46563,1.12235,0.000416,0.000416,0.000416
402,1208.74,0.68144,0.46302,0.94138,0.99158,0.99743,0.995,0.773,0.9072,0.46531,1.12705,0.00041204,0.00041204,0.00041204
403,1211.69,0.67564,0.45514,0.92422,0.99158,0.99857,0.995,0.77014,0.9184,0.46236,1.14224,0.00040808,0.00040808,0.00040808
404,1214.63,0.70483,0.48225,0.92249,0.99063,1,0.99483,0.77417,0.91207,0.46405,1.13762,0.00040412,0.00040412,0.00040412
405,1217.67,0.68465,0.45685,0.92118,0.99116,1,0.99492,0.77119,0.90074,0.46576,1.13189,0.00040016,0.00040016,0.00040016
406,1220.7,0.6644,0.44098,0.92478,0.99116,1,0.995,0.77494,0.90289,0.46846,1.12378,0.0003962,0.0003962,0.0003962
407,1223.71,0.67342,0.44639,0.91892,0.99044,1,0.99492,0.77619,0.90654,0.46958,1.126,0.00039224,0.00039224,0.00039224
408,1226.69,0.6814,0.45412,0.92987,0.99045,1,0.995,0.77164,0.90425,0.4667,1.13409,0.00038828,0.00038828,0.00038828
409,1229.46,0.70917,0.46149,0.94518,0.99005,1,0.99492,0.77695,0.90664,0.46369,1.13207,0.00038432,0.00038432,0.00038432
410,1232.47,0.64659,0.44329,0.91355,0.99007,1,0.995,0.77648,0.90675,0.46601,1.13762,0.00038036,0.00038036,0.00038036
411,1235.69,0.67754,0.46504,0.92657,0.98983,1,0.995,0.77622,0.90315,0.46849,1.13713,0.0003764,0.0003764,0.0003764
412,1238.76,0.6665,0.45487,0.93928,0.99143,1,0.995,0.7713,0.89789,0.46459,1.12073,0.00037244,0.00037244,0.00037244
413,1241.78,0.6582,0.44366,0.91801,0.99156,0.99566,0.995,0.7798,0.8878,0.46038,1.1118,0.00036848,0.00036848,0.00036848
414,1244.73,0.64916,0.44026,0.91421,0.99017,1,0.995,0.776,0.88533,0.45546,1.10665,0.00036452,0.00036452,0.00036452
415,1247.59,0.64334,0.43797,0.90652,0.99809,1,0.995,0.77583,0.88006,0.46272,1.1048,0.00036056,0.00036056,0.00036056
416,1250.53,0.63806,0.44182,0.92729,1,0.9978,0.995,0.77608,0.8769,0.46335,1.1124,0.0003566,0.0003566,0.0003566
417,1253.35,0.66356,0.4349,0.92046,0.99156,0.99598,0.995,0.77357,0.88832,0.46205,1.12071,0.00035264,0.00035264,0.00035264
418,1256.39,0.68538,0.45315,0.91838,0.99894,0.99153,0.995,0.77109,0.89031,0.4707,1.12719,0.00034868,0.00034868,0.00034868
419,1259.46,0.66356,0.45561,0.91982,0.99962,0.99153,0.995,0.77578,0.89123,0.47174,1.12451,0.00034472,0.00034472,0.00034472
420,1262.65,0.67238,0.45198,0.93706,0.9946,0.99153,0.995,0.78131,0.89375,0.46373,1.13123,0.00034076,0.00034076,0.00034076
421,1265.61,0.65357,0.45591,0.91553,0.98714,0.99153,0.99483,0.77178,0.88449,0.46423,1.13304,0.0003368,0.0003368,0.0003368
422,1268.64,0.64602,0.45326,0.93182,1,0.99548,0.995,0.77073,0.88703,0.46917,1.13667,0.00033284,0.00033284,0.00033284
423,1271.61,0.66011,0.45443,0.92507,0.99814,0.99153,0.995,0.77101,0.89898,0.47158,1.14759,0.00032888,0.00032888,0.00032888
424,1274.5,0.69785,0.45605,0.9264,1,0.99824,0.995,0.76968,0.90362,0.46521,1.14222,0.00032492,0.00032492,0.00032492
425,1277.39,0.64909,0.44839,0.909,0.99917,1,0.995,0.77757,0.89567,0.47739,1.12755,0.00032096,0.00032096,0.00032096
426,1280.48,0.6721,0.45021,0.90384,0.99158,0.99763,0.995,0.77935,0.88728,0.47709,1.11908,0.000317,0.000317,0.000317
427,1283.42,0.65362,0.44478,0.9269,1,0.99826,0.995,0.77067,0.89845,0.46973,1.12126,0.00031304,0.00031304,0.00031304
428,1286.35,0.65642,0.45478,0.92917,0.99871,1,0.995,0.76621,0.91796,0.46938,1.12609,0.00030908,0.00030908,0.00030908
429,1289.58,0.66723,0.4514,0.91965,0.99157,0.99677,0.995,0.76648,0.91679,0.4709,1.1303,0.00030512,0.00030512,0.00030512
430,1292.54,0.65757,0.45698,0.91731,0.99157,0.99741,0.995,0.77444,0.9036,0.47094,1.12858,0.00030116,0.00030116,0.00030116
431,1295.66,0.62073,0.43128,0.90575,0.99156,0.99573,0.995,0.77222,0.90678,0.4692,1.13712,0.0002972,0.0002972,0.0002972
432,1298.68,0.6556,0.43918,0.91826,1,0.99877,0.995,0.77446,0.90367,0.46471,1.12845,0.00029324,0.00029324,0.00029324
433,1301.68,0.64317,0.43871,0.91297,0.99875,1,0.995,0.77601,0.90039,0.46913,1.12399,0.00028928,0.00028928,0.00028928
434,1304.68,0.65711,0.44117,0.91448,1,0.9984,0.995,0.77809,0.89445,0.47058,1.11879,0.00028532,0.00028532,0.00028532
435,1307.68,0.62136,0.43169,0.89762,0.99402,0.99153,0.995,0.77146,0.89312,0.46787,1.12592,0.00028136,0.00028136,0.00028136
436,1310.78,0.63802,0.42989,0.91387,1,0.99684,0.995,0.7717,0.90452,0.4636,1.13288,0.0002774,0.0002774,0.0002774
437,1313.72,0.64654,0.4432,0.89752,1,0.99728,0.995,0.76663,0.91664,0.4634,1.14183,0.00027344,0.00027344,0.00027344
438,1316.78,0.57886,0.40546,0.88977,0.99974,1,0.995,0.77415,0.91246,0.46508,1.14036,0.00026948,0.00026948,0.00026948
439,1319.97,0.62034,0.4306,0.89134,0.99939,1,0.995,0.77845,0.91978,0.46586,1.13512,0.00026552,0.00026552,0.00026552
440,1322.94,0.71795,0.46592,0.94862,0.99157,0.99695,0.995,0.77948,0.90048,0.4667,1.12556,0.00026156,0.00026156,0.00026156
441,1325.93,0.63906,0.44386,0.90899,0.99786,0.99153,0.995,0.78152,0.88511,0.46242,1.11524,0.0002576,0.0002576,0.0002576
442,1328.88,0.62654,0.43208,0.90601,0.99042,1,0.995,0.78547,0.89333,0.4566,1.11426,0.00025364,0.00025364,0.00025364
443,1331.88,0.66271,0.44972,0.91803,0.99007,1,0.995,0.78246,0.90443,0.46622,1.11645,0.00024968,0.00024968,0.00024968
444,1334.94,0.64556,0.43799,0.91109,1,0.98959,0.995,0.77947,0.88609,0.46439,1.11117,0.00024572,0.00024572,0.00024572
445,1337.9,0.65796,0.43211,0.92867,1,0.99066,0.995,0.77994,0.89003,0.46623,1.10922,0.00024176,0.00024176,0.00024176
446,1340.72,0.6511,0.45066,0.91072,1,0.9988,0.995,0.78148,0.89377,0.47089,1.1087,0.0002378,0.0002378,0.0002378
447,1343.54,0.65136,0.43259,0.91421,0.99975,1,0.995,0.78112,0.90213,0.46852,1.11582,0.00023384,0.00023384,0.00023384
448,1346.66,0.67396,0.45426,0.92827,1,0.99944,0.995,0.78279,0.88947,0.46741,1.10532,0.00022988,0.00022988,0.00022988
449,1349.53,0.64838,0.44133,0.92034,1,0.99507,0.995,0.77958,0.87628,0.46046,1.10198,0.00022592,0.00022592,0.00022592
450,1352.53,0.67518,0.43832,0.92438,1,0.99784,0.995,0.77788,0.88222,0.4662,1.10598,0.00022196,0.00022196,0.00022196
451,1355.47,0.64968,0.45044,0.91498,0.99973,1,0.995,0.76786,0.89872,0.46727,1.11752,0.000218,0.000218,0.000218
452,1358.44,0.62301,0.43015,0.90317,1,0.9902,0.995,0.76665,0.90495,0.4677,1.12386,0.00021404,0.00021404,0.00021404
453,1361.38,0.65492,0.44319,0.90673,0.98204,1,0.99492,0.76903,0.90436,0.47088,1.12662,0.00021008,0.00021008,0.00021008
454,1364.2,0.65423,0.44019,0.92423,1,0.9981,0.995,0.77367,0.90801,0.46361,1.12416,0.00020612,0.00020612,0.00020612
455,1367.11,0.61703,0.4242,0.91153,0.99616,1,0.995,0.7808,0.89689,0.46305,1.12309,0.00020216,0.00020216,0.00020216
456,1370.09,0.63319,0.4353,0.92194,0.99508,1,0.995,0.78127,0.89741,0.4627,1.12776,0.0001982,0.0001982,0.0001982
457,1373.13,0.64742,0.44325,0.91036,0.99456,1,0.995,0.77959,0.89925,0.46062,1.12536,0.00019424,0.00019424,0.00019424
458,1376.04,0.62311,0.44016,0.90606,1,0.99783,0.995,0.77658,0.89274,0.455,1.12733,0.00019028,0.00019028,0.00019028
459,1379.02,0.62717,0.42491,0.90064,1,0.99552,0.995,0.78051,0.88961,0.45323,1.12688,0.00018632,0.00018632,0.00018632
460,1382.02,0.62107,0.43088,0.90502,1,0.99675,0.995,0.77431,0.89495,0.45578,1.12556,0.00018236,0.00018236,0.00018236
