epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,510.769,0.98963,0.62496,1.01678,0.96857,0.98305,0.99194,0.72986,1.00334,0.58938,1.141,0.0013862,0.0013862,0.0013862
188,513.464,0.96943,0.62231,1.03409,0.94556,0.97458,0.98896,0.73599,0.99514,0.5804,1.10786,0.0013829,0.0013829,0.0013829
189,516.079,0.94158,0.6095,1.02591,0.96105,0.97458,0.992,0.7483,0.97676,0.56075,1.10173,0.0013796,0.0013796,0.0013796
190,518.992,0.91175,0.58299,1.00878,0.97273,0.98305,0.99235,0.74001,0.96819,0.56623,1.07104,0.0013763,0.0013763,0.0013763
191,521.696,0.92354,0.57858,1.00535,0.99045,0.98305,0.99483,0.74888,0.89486,0.54635,1.04515,0.001373,0.001373,0.001373
192,524.406,0.87034,0.55988,0.98375,0.99378,0.97458,0.99434,0.75769,0.88496,0.54111,1.05694,0.0013697,0.0013697,0.0013697
193,526.987,0.90281,0.55905,1.00836,1,0.98115,0.99414,0.76144,0.90937,0.55976,1.0625,0.0013664,0.0013664,0.0013664
194,529.755,0.88464,0.58097,1.01888,0.99878,0.98305,0.99467,0.76213,0.93299,0.54594,1.07316,0.0013631,0.0013631,0.0013631
195,532.443,0.95202,0.59601,1.01879,0.9982,0.98305,0.99451,0.75408,0.95668,0.54069,1.07021,0.0013598,0.0013598,0.0013598
196,535.099,0.92913,0.59638,0.99253,0.97327,0.98305,0.99302,0.7437,1.00648,0.57078,1.07327,0.0013565,0.0013565,0.0013565
197,537.759,0.9247,0.59884,1.02023,0.98141,0.98305,0.9945,0.75727,0.96507,0.55301,1.06808,0.0013532,0.0013532,0.0013532
198,540.648,0.93537,0.58974,1.02141,0.97381,0.98305,0.99421,0.7506,0.93528,0.55205,1.04245,0.0013499,0.0013499,0.0013499
199,543.36,0.93799,0.59447,1.01861,0.95007,0.99153,0.99209,0.74934,0.97483,0.57316,1.05631,0.0013466,0.0013466,0.0013466
200,546.034,0.92217,0.58755,1.01692,0.98548,0.98305,0.99441,0.76157,0.93545,0.54471,1.06204,0.0013433,0.0013433,0.0013433
201,548.714,0.94719,0.60481,1.0186,0.98903,0.97458,0.9945,0.75845,0.93605,0.56572,1.09796,0.00134,0.00134,0.00134
202,551.332,0.92247,0.60844,1.01767,0.96691,0.98305,0.99324,0.73821,0.95875,0.57302,1.09194,0.0013367,0.0013367,0.0013367
203,554.06,0.91076,0.59495,1.00317,0.95665,0.97458,0.99234,0.74457,0.96129,0.56229,1.06887,0.0013334,0.0013334,0.0013334
204,556.782,0.9186,0.59547,1.00837,0.96284,0.98305,0.98959,0.72926,0.99678,0.55616,1.08879,0.0013301,0.0013301,0.0013301
205,559.417,0.90185,0.57664,1.00375,0.96563,0.98305,0.9865,0.70476,1.04861,0.59217,1.11609,0.0013268,0.0013268,0.0013268
206,562.137,0.87893,0.57817,0.99242,0.97909,0.99153,0.99145,0.71479,1.0185,0.57792,1.11286,0.0013235,0.0013235,0.0013235
207,565.06,0.94274,0.59278,1.01321,0.97153,0.98305,0.98996,0.75259,0.93611,0.55657,1.07386,0.0013202,0.0013202,0.0013202
208,567.752,0.91154,0.58447,1.00147,0.97434,0.96543,0.99231,0.72943,0.94977,0.56105,1.07823,0.0013169,0.0013169,0.0013169
209,570.436,0.90321,0.58638,0.99635,0.99224,0.97458,0.99458,0.72463,0.97945,0.55766,1.11967,0.0013136,0.0013136,0.0013136
210,573.244,0.92527,0.58569,1.00715,0.99678,0.98305,0.99436,0.7466,0.93864,0.53426,1.0857,0.0013103,0.0013103,0.0013103
211,575.897,0.87038,0.57006,0.97459,0.99107,0.98305,0.9942,0.74778,0.95123,0.53095,1.07606,0.001307,0.001307,0.001307
212,578.647,0.90585,0.60181,1.00357,0.98894,0.98305,0.9945,0.72476,1.02903,0.54593,1.14488,0.0013037,0.0013037,0.0013037
213,581.384,0.86861,0.56699,0.97906,0.99139,0.98305,0.99426,0.74799,0.94354,0.52512,1.09273,0.0013004,0.0013004,0.0013004
214,584.063,0.87084,0.56473,0.99672,0.99805,0.97458,0.99364,0.73386,0.98221,0.56335,1.11184,0.0012971,0.0012971,0.0012971
215,587.018,0.91199,0.57724,0.99336,1,0.96527,0.99394,0.73766,0.98388,0.5594,1.09704,0.0012938,0.0012938,0.0012938
216,589.743,0.88843,0.57413,0.99664,0.98316,0.98965,0.9944,0.73876,0.98,0.55653,1.09219,0.0012905,0.0012905,0.0012905
217,592.274,0.8881,0.58619,1.0078,0.97982,0.99153,0.99441,0.75426,0.97882,0.55002,1.09302,0.0012872,0.0012872,0.0012872
218,594.942,0.85696,0.55773,0.99863,0.98832,0.98305,0.99287,0.74355,0.98765,0.5647,1.10454,0.0012839,0.0012839,0.0012839
219,597.597,0.90206,0.5774,0.99309,0.99631,0.98305,0.99483,0.75608,0.94334,0.54451,1.07423,0.0012806,0.0012806,0.0012806
220,600.23,0.92213,0.59156,1.01434,0.98072,0.99153,0.9945,0.74871,0.9646,0.55179,1.08882,0.0012773,0.0012773,0.0012773
221,602.913,0.95573,0.60582,1.02703,0.97487,0.98635,0.99449,0.7234,0.99878,0.56417,1.09656,0.001274,0.001274,0.001274
222,605.677,0.91419,0.58168,0.99812,0.98004,0.98305,0.9932,0.74752,0.9626,0.55201,1.08384,0.0012707,0.0012707,0.0012707
223,608.595,0.88577,0.57329,0.99573,0.98958,0.99153,0.99458,0.74448,0.95477,0.53949,1.06291,0.0012674,0.0012674,0.0012674
224,611.322,0.94189,0.60831,1.01697,0.97958,0.98305,0.99358,0.75701,0.96544,0.54039,1.07365,0.0012641,0.0012641,0.0012641
225,613.988,0.84581,0.56053,0.97144,0.97256,0.98305,0.99084,0.72674,1.02732,0.55551,1.09272,0.0012608,0.0012608,0.0012608
226,616.766,0.86972,0.55261,0.98312,0.99642,0.97458,0.99299,0.75238,0.95006,0.55594,1.06146,0.0012575,0.0012575,0.0012575
227,619.544,0.89687,0.56257,1.00554,0.99646,0.99153,0.995,0.7506,0.92361,0.54885,1.04442,0.0012542,0.0012542,0.0012542
228,622.223,0.89258,0.5769,1.00601,0.99147,0.98537,0.99475,0.75905,0.89683,0.54148,1.04299,0.0012509,0.0012509,0.0012509
229,624.905,0.89063,0.57409,1.00117,0.99151,0.98952,0.99475,0.74542,0.92085,0.53852,1.05652,0.0012476,0.0012476,0.0012476
230,627.64,0.88444,0.56672,0.98728,1,0.97971,0.99483,0.73138,0.93503,0.5485,1.06765,0.0012443,0.0012443,0.0012443
231,630.346,0.92562,0.59783,1.00911,0.98284,0.97082,0.9915,0.71253,0.97558,0.57362,1.10419,0.001241,0.001241,0.001241
232,633.164,0.90096,0.5679,1.00228,0.99152,0.9911,0.99466,0.7308,0.95384,0.53727,1.08559,0.0012377,0.0012377,0.0012377
233,635.914,0.89051,0.57181,0.99123,0.9739,0.99153,0.99348,0.73836,0.95776,0.54995,1.06223,0.0012344,0.0012344,0.0012344
234,638.587,0.88499,0.56386,0.99486,0.975,0.99153,0.99407,0.73189,0.9857,0.54823,1.08407,0.0012311,0.0012311,0.0012311
235,641.367,0.89092,0.59326,0.99816,0.98945,0.99153,0.99483,0.7464,0.9383,0.53109,1.07099,0.0012278,0.0012278,0.0012278
236,643.938,0.89187,0.60472,0.99674,0.99639,0.97458,0.99475,0.73674,0.95327,0.53561,1.0825,0.0012245,0.0012245,0.0012245
237,646.636,0.89702,0.58416,0.99923,0.99811,0.98305,0.99451,0.74996,0.95233,0.54197,1.08839,0.0012212,0.0012212,0.0012212
238,649.289,0.85655,0.55327,0.99035,0.99848,0.99153,0.995,0.74683,0.98497,0.53976,1.08612,0.0012179,0.0012179,0.0012179
239,651.916,0.88958,0.57005,0.99407,0.98296,0.97755,0.99433,0.73672,0.98353,0.54297,1.08124,0.0012146,0.0012146,0.0012146
240,654.773,0.91362,0.59326,1.00897,0.97132,0.99153,0.9932,0.74884,0.93978,0.54972,1.08142,0.0012113,0.0012113,0.0012113
241,657.365,0.89507,0.58003,0.98081,0.96972,0.98305,0.98912,0.74994,0.90956,0.5399,1.04738,0.001208,0.001208,0.001208
242,660.047,0.84604,0.54425,0.97232,0.9766,0.97458,0.99283,0.74876,0.93402,0.52408,1.05711,0.0012047,0.0012047,0.0012047
243,662.714,0.86309,0.55082,0.99103,0.95857,0.98052,0.99057,0.7538,0.91659,0.52098,1.04551,0.0012014,0.0012014,0.0012014
244,665.414,0.8529,0.55177,0.97836,0.98282,0.98305,0.99397,0.75211,0.91643,0.52608,1.06421,0.0011981,0.0011981,0.0011981
245,668.032,0.86958,0.55769,0.98153,0.98296,0.97767,0.9945,0.75056,0.93028,0.53025,1.08677,0.0011948,0.0011948,0.0011948
246,670.721,0.86096,0.55565,0.98884,0.97413,0.98305,0.99337,0.73842,0.98582,0.54992,1.08391,0.0011915,0.0011915,0.0011915
247,673.387,0.87263,0.55973,0.97541,0.97498,0.9908,0.99381,0.74657,0.95265,0.55162,1.08231,0.0011882,0.0011882,0.0011882
248,676.089,0.89417,0.59901,1.00932,0.97725,0.98305,0.99331,0.7605,0.96779,0.5475,1.08659,0.0011849,0.0011849,0.0011849
249,679.021,0.85129,0.55736,0.98621,0.9881,0.97458,0.99332,0.7587,0.94738,0.52915,1.07455,0.0011816,0.0011816,0.0011816
250,681.735,0.90938,0.60647,1.00048,0.99123,0.97458,0.99395,0.74424,0.98651,0.55791,1.11335,0.0011783,0.0011783,0.0011783
251,684.471,0.92566,0.59278,1.01899,0.98917,0.97458,0.99303,0.73248,0.99159,0.53466,1.11911,0.001175,0.001175,0.001175
252,687.308,0.88497,0.54895,0.98248,0.98926,0.97458,0.99434,0.73661,1.00593,0.52531,1.13421,0.0011717,0.0011717,0.0011717
253,689.977,0.8482,0.54098,0.98905,0.99136,0.97237,0.99084,0.74178,0.98898,0.5348,1.10795,0.0011684,0.0011684,0.0011684
254,692.679,0.87997,0.56103,0.97575,0.99137,0.97379,0.98521,0.73587,0.95016,0.54453,1.08838,0.0011651,0.0011651,0.0011651
255,695.346,0.81997,0.54529,0.97264,1,0.97331,0.9931,0.73105,0.96955,0.55759,1.07727,0.0011618,0.0011618,0.0011618
256,698.064,0.81694,0.53601,0.95643,0.96616,0.97458,0.99274,0.73894,0.98601,0.54478,1.06517,0.0011585,0.0011585,0.0011585
257,700.819,0.89512,0.56637,1.00097,0.9824,0.99153,0.99441,0.75948,0.94934,0.52609,1.04794,0.0011552,0.0011552,0.0011552
258,703.733,0.83494,0.53517,0.95773,0.96604,0.99153,0.99392,0.75103,0.97588,0.52961,1.07508,0.0011519,0.0011519,0.0011519
259,706.479,0.8468,0.55425,0.9806,0.97813,0.95763,0.99272,0.75525,0.91129,0.52192,1.05865,0.0011486,0.0011486,0.0011486
260,709.197,0.85841,0.5438,0.99112,0.97485,0.98537,0.99372,0.75401,0.95975,0.52674,1.06879,0.0011453,0.0011453,0.0011453
261,711.856,0.82768,0.53997,0.96391,0.97497,0.9903,0.99373,0.75346,0.94903,0.53727,1.05257,0.001142,0.001142,0.001142
262,714.524,0.84886,0.53677,0.95988,0.98245,0.99153,0.99449,0.75027,0.96167,0.54147,1.07513,0.0011387,0.0011387,0.0011387
263,717.218,0.84803,0.53443,0.97503,0.99127,0.96223,0.992,0.75808,0.94071,0.52453,1.05941,0.0011354,0.0011354,0.0011354
264,719.954,0.83239,0.53864,0.96897,0.9937,0.9661,0.99402,0.74622,0.93955,0.53652,1.07361,0.0011321,0.0011321,0.0011321
265,722.552,0.86485,0.54683,0.9891,0.98486,0.9661,0.99379,0.75281,0.92609,0.53679,1.06961,0.0011288,0.0011288,0.0011288
266,725.259,0.87467,0.55175,0.98986,0.98236,0.98305,0.99287,0.74928,0.93903,0.52937,1.09785,0.0011255,0.0011255,0.0011255
267,728.37,0.86466,0.55331,0.97634,0.97371,0.99153,0.99432,0.75374,0.93456,0.52867,1.07522,0.0011222,0.0011222,0.0011222
268,731.3,0.81531,0.52984,0.95152,0.9917,0.99153,0.995,0.75295,0.91565,0.52486,1.05664,0.0011189,0.0011189,0.0011189
269,733.752,0.82042,0.53305,0.95747,0.98956,0.98305,0.99407,0.75247,0.91312,0.51739,1.05724,0.0011156,0.0011156,0.0011156
270,736.317,0.8269,0.53426,0.96819,0.99387,0.98305,0.99459,0.74007,0.96458,0.52766,1.07401,0.0011123,0.0011123,0.0011123
271,738.985,0.843,0.5449,0.97654,0.98318,0.99065,0.99466,0.75225,0.9303,0.52343,1.06722,0.001109,0.001109,0.001109
272,741.701,0.81691,0.54834,0.9678,0.99064,0.98305,0.99458,0.76606,0.93998,0.50384,1.0527,0.0011057,0.0011057,0.0011057
273,744.301,0.82075,0.53322,0.97266,1,0.98251,0.99429,0.75975,0.91868,0.50603,1.03236,0.0011024,0.0011024,0.0011024
274,747.146,0.84196,0.53845,0.97026,0.99145,0.98293,0.99388,0.7533,0.91373,0.52111,1.03956,0.0010991,0.0010991,0.0010991
275,749.9,0.83694,0.55814,0.96485,0.99783,0.97458,0.9945,0.75206,0.97132,0.5122,1.08817,0.0010958,0.0010958,0.0010958
276,752.797,0.8543,0.54409,0.96882,0.98286,1,0.99458,0.76782,0.94693,0.51105,1.06383,0.0010925,0.0010925,0.0010925
277,755.318,0.85042,0.53954,0.97042,0.98997,0.98305,0.99441,0.74585,0.95392,0.49757,1.06707,0.0010892,0.0010892,0.0010892
278,757.974,0.87181,0.57319,0.98908,0.98883,0.98305,0.99442,0.74957,0.9447,0.5148,1.07161,0.0010859,0.0010859,0.0010859
279,760.644,0.88273,0.57262,0.99786,0.97429,0.98305,0.99393,0.73846,0.99906,0.52871,1.09476,0.0010826,0.0010826,0.0010826
280,763.269,0.8326,0.54392,0.97777,1,0.99049,0.995,0.75748,0.95776,0.50491,1.073,0.0010793,0.0010793,0.0010793
281,765.873,0.83067,0.51469,0.95284,0.98169,0.9661,0.99352,0.74547,0.95476,0.50688,1.06383,0.001076,0.001076,0.001076
282,768.593,0.79848,0.51984,0.96051,1,0.9819,0.99475,0.7465,0.96615,0.53187,1.07368,0.0010727,0.0010727,0.0010727
283,771.31,0.79168,0.51531,0.96915,0.99151,0.98943,0.99475,0.75507,0.91613,0.50821,1.05737,0.0010694,0.0010694,0.0010694
284,773.91,0.84556,0.53644,0.97536,0.98319,0.99114,0.99449,0.74531,0.94898,0.52282,1.0558,0.0010661,0.0010661,0.0010661
285,776.605,0.81843,0.52834,0.96546,0.96669,0.99153,0.99384,0.76171,0.92389,0.51667,1.04128,0.0010628,0.0010628,0.0010628
286,779.227,0.79325,0.51532,0.9678,0.96479,0.99153,0.99357,0.76405,0.90709,0.49388,1.032,0.0010595,0.0010595,0.0010595
287,781.885,0.83575,0.52574,0.96698,0.96686,1,0.99409,0.75031,0.93846,0.5077,1.04687,0.0010562,0.0010562,0.0010562
288,784.542,0.8243,0.53508,0.97463,0.97853,0.99153,0.99345,0.75389,0.93094,0.50953,1.04728,0.0010529,0.0010529,0.0010529
289,787.186,0.81704,0.52764,0.966,0.98091,0.98305,0.99201,0.77559,0.88553,0.50245,1.03283,0.0010496,0.0010496,0.0010496
290,789.945,0.84868,0.53852,0.96794,0.99192,0.97458,0.99466,0.78987,0.8538,0.49518,1.01332,0.0010463,0.0010463,0.0010463
291,792.69,0.81633,0.52791,0.969,0.97412,1,0.99458,0.77529,0.89447,0.49587,1.02278,0.001043,0.001043,0.001043
292,795.516,0.78361,0.51761,0.93856,0.98233,0.99153,0.99398,0.74554,0.94504,0.50549,1.04576,0.0010397,0.0010397,0.0010397
293,798.431,0.78492,0.51727,0.94911,0.99112,0.98305,0.99483,0.75804,0.93663,0.49886,1.04956,0.0010364,0.0010364,0.0010364
294,801.134,0.8105,0.52493,0.96452,0.99743,0.98305,0.99467,0.76628,0.91413,0.51083,1.03138,0.0010331,0.0010331,0.0010331
295,803.914,0.79861,0.52045,0.95321,0.9997,0.98305,0.99483,0.76204,0.92667,0.52997,1.03872,0.0010298,0.0010298,0.0010298
296,806.609,0.83062,0.53502,0.95913,0.99152,0.99103,0.99458,0.74809,0.9368,0.53906,1.04363,0.0010265,0.0010265,0.0010265
297,809.21,0.81915,0.52569,0.96367,0.98058,0.99153,0.99423,0.7485,0.9417,0.52256,1.03904,0.0010232,0.0010232,0.0010232
298,812.017,0.82908,0.52924,0.95544,0.97773,0.98305,0.99377,0.7484,0.90741,0.50081,1.02427,0.0010199,0.0010199,0.0010199
299,814.721,0.81083,0.524,0.96583,0.98004,0.99153,0.99415,0.77157,0.8906,0.48974,1.01925,0.0010166,0.0010166,0.0010166
300,817.388,0.75709,0.50409,0.93371,0.96648,0.97458,0.9925,0.75931,0.93111,0.49017,1.02164,0.0010133,0.0010133,0.0010133
301,819.996,0.78576,0.50722,0.94748,0.99573,0.98305,0.99436,0.76805,0.8943,0.49306,1.01861,0.00101,0.00101,0.00101
302,822.56,0.81327,0.51929,0.94026,0.99144,0.98305,0.99483,0.76127,0.91237,0.49376,1.0416,0.0010067,0.0010067,0.0010067
303,825.449,0.77659,0.52517,0.94806,0.99673,0.98305,0.99429,0.77308,0.89714,0.52038,1.04205,0.0010034,0.0010034,0.0010034
304,828.227,0.77898,0.51572,0.96411,0.9997,0.98305,0.99475,0.76917,0.93282,0.49948,1.0679,0.0010001,0.0010001,0.0010001
305,830.84,0.79781,0.5179,0.95462,0.99424,0.99153,0.995,0.75874,0.93909,0.50196,1.04854,0.0009968,0.0009968,0.0009968
306,833.499,0.82232,0.52723,0.95228,0.98043,0.98305,0.99322,0.76817,0.88095,0.51118,1.01881,0.0009935,0.0009935,0.0009935
307,836.309,0.79645,0.52492,0.94111,0.98587,0.99153,0.99492,0.7731,0.87671,0.50425,1.01321,0.0009902,0.0009902,0.0009902
308,838.995,0.78422,0.50742,0.93401,0.98288,1,0.99492,0.75209,0.90731,0.50767,1.01857,0.0009869,0.0009869,0.0009869
309,841.62,0.81014,0.52091,0.95107,0.99146,0.98404,0.99483,0.74812,0.93516,0.50936,1.02505,0.0009836,0.0009836,0.0009836
310,844.347,0.76319,0.50596,0.94041,0.99159,0.9995,0.995,0.77911,0.88964,0.49878,1.02227,0.0009803,0.0009803,0.0009803
311,847.006,0.7609,0.50056,0.93038,0.98302,1,0.99492,0.77827,0.91064,0.4768,1.03127,0.000977,0.000977,0.000977
312,849.788,0.79641,0.51682,0.94204,0.99091,0.99153,0.995,0.75922,0.92701,0.49302,1.03233,0.0009737,0.0009737,0.0009737
313,852.504,0.79046,0.49999,0.94758,0.97694,0.99153,0.9944,0.75184,0.91187,0.49797,1.03691,0.0009704,0.0009704,0.0009704
314,855.243,0.80524,0.51834,0.96273,0.98915,1,0.99424,0.7586,0.89319,0.48186,1.03253,0.0009671,0.0009671,0.0009671
315,857.924,0.74277,0.48976,0.93416,0.9827,1,0.99466,0.77713,0.87277,0.47566,1.03043,0.0009638,0.0009638,0.0009638
316,860.646,0.794,0.53111,0.95966,0.97421,0.99153,0.99458,0.77869,0.88054,0.49554,1.02478,0.0009605,0.0009605,0.0009605
317,863.267,0.79518,0.5227,0.93989,0.96684,0.99153,0.99423,0.78361,0.85457,0.48315,1.01594,0.0009572,0.0009572,0.0009572
318,865.962,0.74418,0.5034,0.93099,0.9914,0.99153,0.99492,0.76381,0.86667,0.48551,1.02266,0.0009539,0.0009539,0.0009539
319,868.737,0.78648,0.50356,0.93968,0.9904,0.99153,0.99483,0.77663,0.87265,0.48708,1.02058,0.0009506,0.0009506,0.0009506
320,871.525,0.82806,0.52834,0.97337,0.98774,0.98305,0.99467,0.77008,0.89082,0.50147,1.0143,0.0009473,0.0009473,0.0009473
321,874.091,0.82107,0.53272,0.97405,0.97757,0.97458,0.99425,0.77792,0.87465,0.49713,1.02607,0.000944,0.000944,0.000944
322,877.038,0.80045,0.53185,0.9586,0.98006,0.99153,0.99433,0.76711,0.89654,0.49893,1.05096,0.0009407,0.0009407,0.0009407
323,879.787,0.84294,0.55603,0.97563,0.98331,0.99873,0.99424,0.78251,0.87358,0.48928,1.04221,0.0009374,0.0009374,0.0009374
324,882.59,0.80706,0.53687,0.96,0.98216,0.98305,0.99364,0.77474,0.87413,0.48791,1.03919,0.0009341,0.0009341,0.0009341
325,885.2,0.82827,0.53062,0.95868,0.98301,0.98089,0.99372,0.75791,0.90907,0.49548,1.05022,0.0009308,0.0009308,0.0009308
326,888,0.80546,0.51904,0.95976,0.98277,0.98305,0.99372,0.76396,0.94464,0.50363,1.06332,0.0009275,0.0009275,0.0009275
327,890.66,0.7888,0.50035,0.94349,0.98255,1,0.99492,0.74631,0.95782,0.49514,1.07086,0.0009242,0.0009242,0.0009242
328,893.338,0.7432,0.49392,0.94351,0.97471,0.99153,0.99449,0.73325,0.99471,0.50599,1.06275,0.0009209,0.0009209,0.0009209
329,895.975,0.77838,0.51423,0.94013,0.99135,0.9708,0.99441,0.76284,0.91361,0.50297,1.0485,0.0009176,0.0009176,0.0009176
330,898.882,0.74905,0.49777,0.93938,0.98593,0.98305,0.99475,0.77146,0.88319,0.47623,1.03506,0.0009143,0.0009143,0.0009143
331,901.674,0.77015,0.49746,0.94545,0.98629,0.97458,0.99418,0.76214,0.91451,0.48635,1.03875,0.000911,0.000911,0.000911
332,904.223,0.81858,0.50646,0.94623,0.97282,0.97458,0.99207,0.76769,0.92137,0.49373,1.03279,0.0009077,0.0009077,0.0009077
333,906.823,0.75624,0.50367,0.92347,0.98781,0.97458,0.99235,0.76954,0.89494,0.48892,1.02755,0.0009044,0.0009044,0.0009044
334,909.423,0.79509,0.52503,0.94243,0.97296,0.98305,0.99416,0.75404,0.9471,0.50997,1.04131,0.0009011,0.0009011,0.0009011
335,912.147,0.77237,0.50502,0.93834,0.98514,0.98305,0.99425,0.76451,0.94063,0.52399,1.03723,0.0008978,0.0008978,0.0008978
336,914.856,0.76278,0.50121,0.93073,0.98971,0.98305,0.99443,0.74914,0.97163,0.5313,1.05172,0.0008945,0.0008945,0.0008945
337,917.5,0.76644,0.50398,0.93837,0.98211,0.98305,0.99441,0.74473,0.95556,0.5188,1.04664,0.0008912,0.0008912,0.0008912
338,920.088,0.77302,0.49675,0.94723,0.98383,0.98305,0.99466,0.7687,0.90505,0.51899,1.03133,0.0008879,0.0008879,0.0008879
339,922.736,0.77014,0.5222,0.9476,0.99731,0.99153,0.995,0.77422,0.9105,0.51446,1.02578,0.0008846,0.0008846,0.0008846
340,925.634,0.7656,0.49418,0.94516,0.99734,0.99153,0.995,0.75545,0.97578,0.49647,1.04849,0.0008813,0.0008813,0.0008813
341,928.13,0.80982,0.51913,0.96233,0.98898,0.97458,0.99356,0.75411,0.94804,0.51573,1.03806,0.000878,0.000878,0.000878
342,930.767,0.75184,0.50223,0.93351,0.98065,1,0.99483,0.76068,0.94177,0.50721,1.03454,0.0008747,0.0008747,0.0008747
343,933.482,0.74322,0.49449,0.92868,0.99052,1,0.99492,0.77048,0.90857,0.49476,1.02926,0.0008714,0.0008714,0.0008714
344,936.256,0.77615,0.49262,0.94136,0.99358,0.98305,0.99483,0.7672,0.93473,0.48314,1.04291,0.0008681,0.0008681,0.0008681
345,938.877,0.79128,0.51375,0.9523,0.99035,1,0.99492,0.76601,0.92468,0.48224,1.05068,0.0008648,0.0008648,0.0008648
346,941.521,0.75851,0.50273,0.93944,0.98269,1,0.99492,0.76851,0.92244,0.4813,1.03761,0.0008615,0.0008615,0.0008615
347,944.269,0.73599,0.48602,0.93744,0.99081,1,0.995,0.76386,0.91806,0.48261,1.0479,0.0008582,0.0008582,0.0008582
348,947.139,0.77993,0.50771,0.94188,0.99158,0.99824,0.99483,0.76234,0.92363,0.48626,1.037,0.0008549,0.0008549,0.0008549
349,949.796,0.79122,0.51222,0.95201,0.98333,0.99954,0.99483,0.77609,0.89489,0.48542,1.03813,0.0008516,0.0008516,0.0008516
350,952.389,0.80447,0.52942,0.94097,0.97518,0.99908,0.99304,0.76954,0.91436,0.48729,1.03563,0.0008483,0.0008483,0.0008483
351,955.151,0.71744,0.47559,0.93125,0.97498,1,0.99197,0.77151,0.9076,0.47579,1.04388,0.000845,0.000845,0.000845
352,957.841,0.73357,0.49223,0.92567,0.99059,1,0.99483,0.7655,0.91835,0.47781,1.03718,0.0008417,0.0008417,0.0008417
353,960.562,0.73805,0.50927,0.92838,1,0.98237,0.99483,0.75475,0.93268,0.49039,1.05398,0.0008384,0.0008384,0.0008384
354,963.234,0.80098,0.53154,0.94019,0.99148,0.98581,0.99466,0.75715,0.94511,0.50107,1.05063,0.0008351,0.0008351,0.0008351
355,965.948,0.73735,0.49334,0.91616,0.97515,0.9977,0.99458,0.75763,0.93,0.49125,1.04546,0.0008318,0.0008318,0.0008318
356,968.656,0.74997,0.50156,0.93402,0.99152,0.99061,0.99483,0.76075,0.93016,0.47913,1.04231,0.0008285,0.0008285,0.0008285
357,971.527,0.73597,0.4816,0.92469,0.97779,0.99153,0.99466,0.76258,0.9316,0.48902,1.04166,0.0008252,0.0008252,0.0008252
358,974.101,0.74761,0.49304,0.92711,0.99931,0.99153,0.995,0.76937,0.89446,0.49305,1.03313,0.0008219,0.0008219,0.0008219
359,976.834,0.76283,0.49333,0.93479,1,0.99034,0.995,0.77203,0.88867,0.48574,1.03761,0.0008186,0.0008186,0.0008186
360,979.543,0.72288,0.48015,0.92615,0.99416,0.98305,0.99467,0.77278,0.90505,0.47732,1.05373,0.0008153,0.0008153,0.0008153
361,982.154,0.76336,0.48956,0.94377,0.98317,0.99017,0.99475,0.76381,0.9321,0.47674,1.05998,0.000812,0.000812,0.000812
362,984.914,0.74134,0.49257,0.92894,0.99671,0.98305,0.99483,0.77688,0.91039,0.48087,1.04576,0.0008087,0.0008087,0.0008087
363,987.662,0.73017,0.50178,0.92097,0.98707,0.98305,0.99314,0.76286,0.92731,0.47872,1.04803,0.0008054,0.0008054,0.0008054
364,990.456,0.77429,0.50069,0.92985,0.98289,0.97341,0.994,0.75486,0.93067,0.47774,1.04281,0.0008021,0.0008021,0.0008021
365,993.254,0.72418,0.48813,0.93309,0.99135,0.97181,0.99409,0.77124,0.91879,0.47629,1.04423,0.0007988,0.0007988,0.0007988
366,996.293,0.75373,0.4942,0.94711,0.99032,0.99153,0.995,0.7706,0.922,0.47523,1.06388,0.0007955,0.0007955,0.0007955
367,999.112,0.74076,0.48108,0.93633,0.97438,1,0.99458,0.77541,0.90131,0.48332,1.05843,0.0007922,0.0007922,0.0007922
368,1002.01,0.75221,0.50022,0.93834,0.99862,1,0.995,0.79064,0.87508,0.47506,1.05398,0.0007889,0.0007889,0.0007889
369,1004.76,0.74618,0.49461,0.94091,0.99053,1,0.99483,0.7765,0.89727,0.47842,1.04542,0.0007856,0.0007856,0.0007856
370,1007.48,0.74619,0.48293,0.92045,0.98266,1,0.99483,0.77456,0.88237,0.47548,1.04639,0.0007823,0.0007823,0.0007823
371,1010.31,0.73223,0.4996,0.92497,0.97941,1,0.99483,0.76813,0.92564,0.47332,1.06323,0.000779,0.000779,0.000779
372,1013.21,0.75757,0.49057,0.92696,0.99121,1,0.995,0.75861,0.93294,0.47143,1.06345,0.0007757,0.0007757,0.0007757
373,1015.99,0.74499,0.49652,0.93635,0.99146,0.98355,0.99492,0.7556,0.94776,0.47696,1.06207,0.0007724,0.0007724,0.0007724
374,1018.66,0.70829,0.4751,0.92551,0.98232,0.98305,0.99398,0.75118,0.93336,0.47702,1.05616,0.0007691,0.0007691,0.0007691
375,1021.66,0.74513,0.48596,0.93309,0.9821,0.98305,0.99365,0.76475,0.93441,0.47799,1.04734,0.0007658,0.0007658,0.0007658
